grid_id,total_species,type1_freq,type2_freq,type3_freq,type4_freq,type5_freq,type6_freq,lat_range,lon_range
11342,5,0.2,0,0.2,0.6,0,0,43.27 - 43.92,129.27 - 130.17
11344,3,0,0,0.333333333333333,0.666666666666667,0,0,43.27 - 43.92,131.07 - 131.97
11345,4,0.25,0,0.25,0.5,0,0,43.27 - 43.92,131.97 - 132.87
11346,4,0.25,0,0.25,0.5,0,0,43.27 - 43.92,132.87 - 133.76
11347,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,43.27 - 43.92,133.76 - 134.66
11348,4,0.25,0,0.25,0.5,0,0,43.27 - 43.92,134.66 - 135.56
11355,1,0,0,0,1,0,0,43.27 - 43.92,140.95 - 141.85
11356,3,0.666666666666667,0,0,0.333333333333333,0,0,43.27 - 43.92,141.85 - 142.75
11357,5,0.4,0.2,0.2,0.2,0,0,43.27 - 43.92,142.75 - 143.64
11358,4,0.5,0,0.25,0.25,0,0,43.27 - 43.92,143.64 - 144.54
11359,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,43.27 - 43.92,144.54 - 145.44
11360,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,43.27 - 43.92,145.44 - 146.34
11361,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,43.27 - 43.92,146.34 - 147.24
11452,1,0,0,1,0,0,0,43.92 - 44.56,-0.9
11453,1,0,0,1,0,0,0,43.92 - 44.56,-0.9
11454,1,0,0,1,0,0,0,43.92 - 44.56,-0.89
11455,2,0.5,0,0.5,0,0,0,43.92 - 44.56,-0.9
11456,2,0.5,0,0.5,0,0,0,43.92 - 44.56,-0.9
11458,1,1,0,0,0,0,0,43.92 - 44.56,-0.9
11459,1,1,0,0,0,0,0,43.92 - 44.56,-0.9
11461,3,0.666666666666667,0,0.333333333333333,0,0,0,43.92 - 44.56,-0.9
11462,3,0.666666666666667,0,0.333333333333333,0,0,0,43.92 - 44.56,-0.9
11463,3,0.666666666666667,0,0.333333333333333,0,0,0,43.92 - 44.56,-0.9
11466,1,1,0,0,0,0,0,43.92 - 44.56,-0.89
11467,2,1,0,0,0,0,0,43.92 - 44.56,-0.9
11468,1,1,0,0,0,0,0,43.92 - 44.56,-0.9
11469,1,1,0,0,0,0,0,43.92 - 44.56,-0.9
11471,1,1,0,0,0,0,0,43.92 - 44.56,-0.9
11472,1,1,0,0,0,0,0,43.92 - 44.56,-0.89
11474,1,1,0,0,0,0,0,43.92 - 44.56,-0.9
11475,1,1,0,0,0,0,0,43.92 - 44.56,-0.9
11476,1,1,0,0,0,0,0,43.92 - 44.56,-0.9
11483,1,0,0,1,0,0,0,43.92 - 44.56,-0.89
11485,1,0,0,1,0,0,0,43.92 - 44.56,-0.9
11486,1,0,0,1,0,0,0,43.92 - 44.56,-0.9
11487,1,0,0,1,0,0,0,43.92 - 44.56,-0.9
11488,1,0,0,1,0,0,0,43.92 - 44.56,-0.9
11489,2,0,0,1,0,0,0,43.92 - 44.56,-0.89
11490,2,0,0,1,0,0,0,43.92 - 44.56,-0.9
11491,2,0,0,1,0,0,0,43.92 - 44.56,-0.9
11492,2,0,0,1,0,0,0,43.92 - 44.56,-0.9
11493,1,0,0,1,0,0,0,43.92 - 44.56,-0.9
11494,2,0,0,1,0,0,0,43.92 - 44.56,-0.9
11495,1,0,0,1,0,0,0,43.92 - 44.56,-0.89
11496,1,0,0,1,0,0,0,43.92 - 44.56,-0.9
11497,2,0,0,1,0,0,0,43.92 - 44.56,-0.9
11498,1,0,0,1,0,0,0,43.92 - 44.56,-0.9
11500,1,0,0,1,0,0,0,43.92 - 44.56,-0.9
11501,2,0,0,1,0,0,0,43.92 - 44.56,-0.89
11502,1,0,0,1,0,0,0,43.92 - 44.56,-0.9
11503,2,0,0,1,0,0,0,43.92 - 44.56,-0.9
11504,2,0,0,1,0,0,0,43.92 - 44.56,-0.9
11505,2,0,0,1,0,0,0,43.92 - 44.56,-0.9
11506,2,0,0,1,0,0,0,43.92 - 44.56,-0.9
11507,2,0,0,1,0,0,0,43.92 - 44.56,-0.89
11508,2,0,0,1,0,0,0,43.92 - 44.56,-0.9
11509,2,0,0,1,0,0,0,43.92 - 44.56,-0.9
11510,2,0,0,1,0,0,0,43.92 - 44.56,-0.9
11511,2,0,0,1,0,0,0,43.92 - 44.56,-0.9
11512,2,0,0,1,0,0,0,43.92 - 44.56,-0.9
11513,2,0,0,1,0,0,0,43.92 - 44.56,-0.89
11514,2,0,0,1,0,0,0,43.92 - 44.56,-0.9
11515,2,0,0,1,0,0,0,43.92 - 44.56,-0.9
11517,1,0,0,1,0,0,0,43.92 - 44.56,-0.9
11518,1,0,0,1,0,0,0,43.92 - 44.56,-0.9
11519,1,0,0,1,0,0,0,43.92 - 44.56,-0.89
11520,1,0,0,1,0,0,0,43.92 - 44.56,-0.9
11592,1,0,0,0,0,0,1,43.92 - 44.56,0.81 - 1.71
11593,1,0,0,0,0,0,1,43.92 - 44.56,1.71 - 2.61
11594,1,0,0,0,0,0,1,43.92 - 44.56,2.61 - 3.51
11596,1,0,0,0,0,0,1,43.92 - 44.56,4.41 - 5.3
11608,1,0,0,0,1,0,0,43.92 - 44.56,15.19 - 16.08
11611,1,0,0,0,1,0,0,43.92 - 44.56,17.88 - 18.78
11620,1,0,0,0,1,0,0,43.92 - 44.56,25.97 - 26.86
11622,1,0,0,0,1,0,0,43.92 - 44.56,27.76 - 28.66
11628,1,0,0,0,0,0,1,43.92 - 44.56,33.15 - 34.05
11634,1,0,0,0,1,0,0,43.92 - 44.56,38.54 - 39.44
11635,1,0,0,0,0,0,1,43.92 - 44.56,39.44 - 40.34
11637,1,0,0,0,1,0,0,43.92 - 44.56,41.24 - 42.14
11639,1,0,0,0,1,0,0,43.92 - 44.56,43.03 - 43.93
11674,1,0,0,0,0,0,1,43.92 - 44.56,74.47 - 75.37
11676,1,0,0,0,0,0,1,43.92 - 44.56,76.27 - 77.17
11677,1,0,0,0,0,0,1,43.92 - 44.56,77.17 - 78.07
11681,1,0,0,0,1,0,0,43.92 - 44.56,80.76 - 81.66
11685,2,0,0,0,0.5,0,0.5,43.92 - 44.56,84.36 - 85.25
11686,1,0,0,0,0,0,1,43.92 - 44.56,85.25 - 86.15
11687,1,0,0,0,0,0,1,43.92 - 44.56,86.15 - 87.05
11688,3,0,0,0,0.666666666666667,0,0.333333333333333,43.92 - 44.56,87.05 - 87.95
11689,2,0,0,0,0.5,0,0.5,43.92 - 44.56,87.95 - 88.85
11719,1,0,0,0,0,0,1,43.92 - 44.56,114.9 - 115.8
11720,4,0,0,0.25,0.25,0.25,0.25,43.92 - 44.56,115.8 - 116.7
11723,3,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,43.92 - 44.56,118.49 - 119.39
11724,1,0,0,0,1,0,0,43.92 - 44.56,119.39 - 120.29
11725,1,0,0,0,1,0,0,43.92 - 44.56,120.29 - 121.19
11735,3,0,0,0.333333333333333,0.666666666666667,0,0,43.92 - 44.56,129.27 - 130.17
11737,2,0,0,0.5,0,0.5,0,43.92 - 44.56,131.07 - 131.97
11738,2,0,0,0.5,0.5,0,0,43.92 - 44.56,131.97 - 132.87
11740,4,0.25,0,0.25,0.5,0,0,43.92 - 44.56,133.76 - 134.66
11741,4,0.25,0,0.25,0.5,0,0,43.92 - 44.56,134.66 - 135.56
11742,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,43.92 - 44.56,135.56 - 136.46
11749,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,43.92 - 44.56,141.85 - 142.75
11750,2,0.5,0,0,0.5,0,0,43.92 - 44.56,142.75 - 143.64
11751,1,0,0,1,0,0,0,43.92 - 44.56,143.64 - 144.54
11752,1,1,0,0,0,0,0,43.92 - 44.56,144.54 - 145.44
11753,2,0.5,0,0.5,0,0,0,43.92 - 44.56,145.44 - 146.34
11846,2,0.5,0,0.5,0,0,0,44.56 - 45.2,-0.9
11847,2,0.5,0,0.5,0,0,0,44.56 - 45.2,-0.89
11848,2,0.5,0,0.5,0,0,0,44.56 - 45.2,-0.9
11849,1,0,0,1,0,0,0,44.56 - 45.2,-0.9
11850,1,1,0,0,0,0,0,44.56 - 45.2,-0.9
11851,1,1,0,0,0,0,0,44.56 - 45.2,-0.9
11852,2,0.5,0,0.5,0,0,0,44.56 - 45.2,-0.9
11853,2,1,0,0,0,0,0,44.56 - 45.2,-0.89
11854,3,0.666666666666667,0,0.333333333333333,0,0,0,44.56 - 45.2,-0.9
11855,3,0.666666666666667,0,0.333333333333333,0,0,0,44.56 - 45.2,-0.9
11856,2,1,0,0,0,0,0,44.56 - 45.2,-0.9
11857,2,1,0,0,0,0,0,44.56 - 45.2,-0.9
11858,1,1,0,0,0,0,0,44.56 - 45.2,-0.9
11859,2,1,0,0,0,0,0,44.56 - 45.2,-0.89
11860,1,1,0,0,0,0,0,44.56 - 45.2,-0.9
11861,2,1,0,0,0,0,0,44.56 - 45.2,-0.9
11862,1,1,0,0,0,0,0,44.56 - 45.2,-0.9
11863,1,1,0,0,0,0,0,44.56 - 45.2,-0.9
11864,1,1,0,0,0,0,0,44.56 - 45.2,-0.9
11865,1,1,0,0,0,0,0,44.56 - 45.2,-0.89
11867,1,1,0,0,0,0,0,44.56 - 45.2,-0.9
11877,1,0,0,1,0,0,0,44.56 - 45.2,-0.9
11878,1,0,0,1,0,0,0,44.56 - 45.2,-0.9
11879,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11880,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11881,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11882,2,0,0,1,0,0,0,44.56 - 45.2,-0.89
11883,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11884,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11885,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11886,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11887,1,0,0,1,0,0,0,44.56 - 45.2,-0.9
11888,1,0,0,1,0,0,0,44.56 - 45.2,-0.89
11889,1,0,0,1,0,0,0,44.56 - 45.2,-0.9
11890,1,0,0,1,0,0,0,44.56 - 45.2,-0.9
11891,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11893,1,0,0,1,0,0,0,44.56 - 45.2,-0.9
11894,2,0,0,1,0,0,0,44.56 - 45.2,-0.89
11895,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11896,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11897,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11898,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11899,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11900,2,0,0,1,0,0,0,44.56 - 45.2,-0.89
11901,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11902,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11903,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11904,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11905,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11906,2,0,0,1,0,0,0,44.56 - 45.2,-0.89
11907,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11908,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11909,2,0,0,1,0,0,0,44.56 - 45.2,-0.9
11910,1,0,0,1,0,0,0,44.56 - 45.2,-0.9
11911,1,0,0,1,0,0,0,44.56 - 45.2,-0.9
11912,1,0,0,1,0,0,0,44.56 - 45.2,-0.89
11913,1,0,0,1,0,0,0,44.56 - 45.2,-0.9
11914,1,0,0,1,0,0,0,44.56 - 45.2,-0.9
11915,1,0,0,1,0,0,0,44.56 - 45.2,-0.9
11983,1,0,0,0,0,0,1,44.56 - 45.2,-0.89
11984,1,0,0,0,0,0,1,44.56 - 45.2,-0.9
11985,1,0,0,0,0,0,1,44.56 - 45.2,0.81 - 1.71
11986,1,0,0,0,0,0,1,44.56 - 45.2,1.71 - 2.61
12000,1,0,0,0,1,0,0,44.56 - 45.2,14.29 - 15.19
12022,1,0,0,0,0,0,1,44.56 - 45.2,34.05 - 34.95
12023,1,0,0,0,0,0,1,44.56 - 45.2,34.95 - 35.85
12075,1,0,0,0,1,0,0,44.56 - 45.2,81.66 - 82.56
12115,1,0,0,0,0,0,1,44.56 - 45.2,117.59 - 118.49
12125,1,0,0,1,0,0,0,44.56 - 45.2,126.58 - 127.48
12127,1,0,0,1,0,0,0,44.56 - 45.2,128.37 - 129.27
12128,3,0,0,0.333333333333333,0.666666666666667,0,0,44.56 - 45.2,129.27 - 130.17
12129,2,0,0,0,1,0,0,44.56 - 45.2,130.17 - 131.07
12130,2,0,0,0.5,0.5,0,0,44.56 - 45.2,131.07 - 131.97
12131,1,0,0,1,0,0,0,44.56 - 45.2,131.97 - 132.87
12132,4,0.25,0,0.25,0.5,0,0,44.56 - 45.2,132.87 - 133.76
12134,2,0,0,0,1,0,0,44.56 - 45.2,134.66 - 135.56
12135,3,0.333333333333333,0,0,0.666666666666667,0,0,44.56 - 45.2,135.56 - 136.46
12136,2,0.5,0,0.5,0,0,0,44.56 - 45.2,136.46 - 137.36
12141,1,1,0,0,0,0,0,44.56 - 45.2,140.95 - 141.85
12142,2,0.5,0,0,0.5,0,0,44.56 - 45.2,141.85 - 142.75
12148,1,1,0,0,0,0,0,44.56 - 45.2,147.24 - 148.14
12239,2,0.5,0,0.5,0,0,0,45.2 - 45.83,-0.9
12240,3,0.666666666666667,0,0.333333333333333,0,0,0,45.2 - 45.83,-0.89
12241,3,0.666666666666667,0,0.333333333333333,0,0,0,45.2 - 45.83,-0.9
12242,2,0.5,0,0.5,0,0,0,45.2 - 45.83,-0.9
12244,1,0,0,1,0,0,0,45.2 - 45.83,-0.9
12245,3,0.666666666666667,0,0.333333333333333,0,0,0,45.2 - 45.83,-0.9
12246,2,1,0,0,0,0,0,45.2 - 45.83,-0.89
12247,2,1,0,0,0,0,0,45.2 - 45.83,-0.9
12248,3,0.666666666666667,0,0.333333333333333,0,0,0,45.2 - 45.83,-0.9
12249,2,1,0,0,0,0,0,45.2 - 45.83,-0.9
12250,1,1,0,0,0,0,0,45.2 - 45.83,-0.9
12251,1,1,0,0,0,0,0,45.2 - 45.83,-0.9
12252,2,1,0,0,0,0,0,45.2 - 45.83,-0.89
12253,1,1,0,0,0,0,0,45.2 - 45.83,-0.9
12254,1,1,0,0,0,0,0,45.2 - 45.83,-0.9
12255,2,1,0,0,0,0,0,45.2 - 45.83,-0.9
12256,1,1,0,0,0,0,0,45.2 - 45.83,-0.9
12259,1,1,0,0,0,0,0,45.2 - 45.83,-0.9
12261,1,1,0,0,0,0,0,45.2 - 45.83,-0.9
12268,1,0,0,1,0,0,0,45.2 - 45.83,-0.9
12269,1,0,0,1,0,0,0,45.2 - 45.83,-0.89
12270,1,0,0,1,0,0,0,45.2 - 45.83,-0.9
12271,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12272,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12273,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12274,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12275,2,0,0,1,0,0,0,45.2 - 45.83,-0.89
12276,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12277,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12278,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12279,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12280,1,0,0,1,0,0,0,45.2 - 45.83,-0.9
12282,1,0,0,1,0,0,0,45.2 - 45.83,-0.9
12283,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12285,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12286,1,0,0,1,0,0,0,45.2 - 45.83,-0.9
12287,2,0,0,1,0,0,0,45.2 - 45.83,-0.89
12288,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12289,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12290,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12291,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12292,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12293,2,0,0,1,0,0,0,45.2 - 45.83,-0.89
12294,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12295,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12296,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12297,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12298,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12299,2,0,0,1,0,0,0,45.2 - 45.83,-0.89
12300,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12301,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12302,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12303,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12304,2,0,0,1,0,0,0,45.2 - 45.83,-0.9
12305,1,0,0,1,0,0,0,45.2 - 45.83,-0.89
12306,1,0,0,1,0,0,0,45.2 - 45.83,-0.9
12307,1,0,0,1,0,0,0,45.2 - 45.83,-0.9
12308,1,0,0,1,0,0,0,45.2 - 45.83,-0.9
12309,1,0,0,1,0,0,0,45.2 - 45.83,-0.9
12310,1,0,0,1,0,0,0,45.2 - 45.83,-0.9
12376,1,0,0,0,0,0,1,45.2 - 45.83,-0.89
12377,1,0,0,0,0,0,1,45.2 - 45.83,-0.9
12378,1,0,0,0,0,0,1,45.2 - 45.83,0.81 - 1.71
12379,1,0,0,0,0,0,1,45.2 - 45.83,1.71 - 2.61
12380,1,0,0,0,0,0,1,45.2 - 45.83,2.61 - 3.51
12381,1,0,0,0,0,0,1,45.2 - 45.83,3.51 - 4.41
12382,1,0,0,0,0,0,1,45.2 - 45.83,4.41 - 5.3
12393,1,0,0,0,1,0,0,45.2 - 45.83,14.29 - 15.19
12404,1,0,0,0,1,0,0,45.2 - 45.83,24.17 - 25.07
12405,1,0,0,0,1,0,0,45.2 - 45.83,25.07 - 25.97
12466,1,0,0,0,0,0,1,45.2 - 45.83,79.86 - 80.76
12468,1,0,0,0,1,0,0,45.2 - 45.83,81.66 - 82.56
12478,1,0,0,0,0,0,1,45.2 - 45.83,90.64 - 91.54
12493,1,0,0,1,0,0,0,45.2 - 45.83,104.12 - 105.02
12504,1,0,0,0,1,0,0,45.2 - 45.83,114 - 114.9
12505,1,0,0,0,0,0,1,45.2 - 45.83,114.9 - 115.8
12507,1,0,0,1,0,0,0,45.2 - 45.83,116.7 - 117.59
12517,6,0,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0,45.2 - 45.83,125.68 - 126.58
12518,3,0,0,0.333333333333333,0.666666666666667,0,0,45.2 - 45.83,126.58 - 127.48
12519,4,0,0,0.25,0.5,0,0.25,45.2 - 45.83,127.48 - 128.37
12522,2,0,0,0.5,0.5,0,0,45.2 - 45.83,130.17 - 131.07
12523,3,0,0,0.333333333333333,0.666666666666667,0,0,45.2 - 45.83,131.07 - 131.97
12525,3,0,0,0.333333333333333,0.666666666666667,0,0,45.2 - 45.83,132.87 - 133.76
12527,2,0,0,0.5,0.5,0,0,45.2 - 45.83,134.66 - 135.56
12528,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,45.2 - 45.83,135.56 - 136.46
12529,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,45.2 - 45.83,136.46 - 137.36
12535,1,0,0,1,0,0,0,45.2 - 45.83,141.85 - 142.75
12541,1,1,0,0,0,0,0,45.2 - 45.83,147.24 - 148.14
12543,1,1,0,0,0,0,0,45.2 - 45.83,149.03 - 149.93
12632,1,0,0,1,0,0,0,45.83 - 46.45,-0.9
12633,2,0.5,0,0.5,0,0,0,45.83 - 46.45,-0.89
12634,3,0.666666666666667,0,0.333333333333333,0,0,0,45.83 - 46.45,-0.9
12635,2,0.5,0,0.5,0,0,0,45.83 - 46.45,-0.9
12636,1,1,0,0,0,0,0,45.83 - 46.45,-0.9
12637,2,0.5,0,0.5,0,0,0,45.83 - 46.45,-0.9
12638,3,0.666666666666667,0,0.333333333333333,0,0,0,45.83 - 46.45,-0.9
12639,1,1,0,0,0,0,0,45.83 - 46.45,-0.89
12640,3,0.666666666666667,0,0.333333333333333,0,0,0,45.83 - 46.45,-0.9
12641,3,0.666666666666667,0,0.333333333333333,0,0,0,45.83 - 46.45,-0.9
12642,2,1,0,0,0,0,0,45.83 - 46.45,-0.9
12643,2,1,0,0,0,0,0,45.83 - 46.45,-0.9
12644,1,1,0,0,0,0,0,45.83 - 46.45,-0.9
12645,1,1,0,0,0,0,0,45.83 - 46.45,-0.89
12646,1,1,0,0,0,0,0,45.83 - 46.45,-0.9
12647,1,1,0,0,0,0,0,45.83 - 46.45,-0.9
12661,1,0,0,1,0,0,0,45.83 - 46.45,-0.9
12662,1,0,0,1,0,0,0,45.83 - 46.45,-0.89
12663,1,0,0,1,0,0,0,45.83 - 46.45,-0.9
12664,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12665,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12666,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12667,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12668,2,0,0,1,0,0,0,45.83 - 46.45,-0.89
12669,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12670,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12671,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12672,1,0,0,1,0,0,0,45.83 - 46.45,-0.9
12673,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12674,2,0,0,1,0,0,0,45.83 - 46.45,-0.89
12675,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12676,1,0,0,1,0,0,0,45.83 - 46.45,-0.9
12677,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12678,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12679,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12680,2,0,0,1,0,0,0,45.83 - 46.45,-0.89
12681,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12682,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12683,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12684,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12685,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12686,2,0,0,1,0,0,0,45.83 - 46.45,-0.89
12687,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12688,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12689,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12690,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12691,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12692,2,0,0,1,0,0,0,45.83 - 46.45,-0.89
12693,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12694,1,0,0,1,0,0,0,45.83 - 46.45,-0.9
12695,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12696,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12697,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12698,2,0,0,1,0,0,0,45.83 - 46.45,-0.89
12699,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12700,2,0,0,1,0,0,0,45.83 - 46.45,-0.9
12701,1,0,0,1,0,0,0,45.83 - 46.45,-0.9
12702,1,0,0,1,0,0,0,45.83 - 46.45,-0.9
12703,1,0,0,1,0,0,0,45.83 - 46.45,-0.9
12769,1,0,0,0,0,0,1,45.83 - 46.45,-0.89
12770,1,0,0,0,0,0,1,45.83 - 46.45,-0.9
12771,1,0,0,0,0,0,1,45.83 - 46.45,0.81 - 1.71
12772,1,0,0,0,0,0,1,45.83 - 46.45,1.71 - 2.61
12783,1,1,0,0,0,0,0,45.83 - 46.45,11.59 - 12.49
12784,1,1,0,0,0,0,0,45.83 - 46.45,12.49 - 13.39
12785,2,0,0,0.5,0.5,0,0,45.83 - 46.45,13.39 - 14.29
12798,1,0,0,0,1,0,0,45.83 - 46.45,25.07 - 25.97
12831,1,0,0,0,0,0,1,45.83 - 46.45,54.71 - 55.61
12862,1,0,0,0,0,0,1,45.83 - 46.45,82.56 - 83.46
12863,1,0,0,0,0,0,1,45.83 - 46.45,83.46 - 84.36
12871,1,0,0,0,0,0,1,45.83 - 46.45,90.64 - 91.54
12876,2,0,0,0,0.5,0,0.5,45.83 - 46.45,95.14 - 96.03
12882,1,0,0,0,1,0,0,45.83 - 46.45,100.53 - 101.42
12886,2,0,0,0,0,0.5,0.5,45.83 - 46.45,104.12 - 105.02
12888,1,0,0,0,0,0,1,45.83 - 46.45,105.92 - 106.81
12905,4,0,0,0.25,0.5,0,0.25,45.83 - 46.45,121.19 - 122.09
12910,2,0,0,0,1,0,0,45.83 - 46.45,125.68 - 126.58
12911,1,0,0,0,1,0,0,45.83 - 46.45,126.58 - 127.48
12913,1,0,0,0,1,0,0,45.83 - 46.45,128.37 - 129.27
12917,1,0,0,0,1,0,0,45.83 - 46.45,131.97 - 132.87
12918,1,0,0,1,0,0,0,45.83 - 46.45,132.87 - 133.76
12920,2,0,0,0.5,0.5,0,0,45.83 - 46.45,134.66 - 135.56
12922,2,0.5,0,0,0.5,0,0,45.83 - 46.45,136.46 - 137.36
12937,2,0.5,0,0.5,0,0,0,45.83 - 46.45,149.93 - 150.83
13025,1,0,0,1,0,0,0,46.45 - 47.07,-0.9
13026,3,0.666666666666667,0,0.333333333333333,0,0,0,46.45 - 47.07,-0.89
13027,3,0.666666666666667,0,0.333333333333333,0,0,0,46.45 - 47.07,-0.9
13028,3,0.666666666666667,0,0.333333333333333,0,0,0,46.45 - 47.07,-0.9
13029,1,1,0,0,0,0,0,46.45 - 47.07,-0.9
13031,1,1,0,0,0,0,0,46.45 - 47.07,-0.9
13032,2,0.5,0,0.5,0,0,0,46.45 - 47.07,-0.89
13033,2,1,0,0,0,0,0,46.45 - 47.07,-0.9
13034,2,1,0,0,0,0,0,46.45 - 47.07,-0.9
13035,3,0.666666666666667,0,0.333333333333333,0,0,0,46.45 - 47.07,-0.9
13036,3,0.666666666666667,0,0.333333333333333,0,0,0,46.45 - 47.07,-0.9
13037,1,1,0,0,0,0,0,46.45 - 47.07,-0.9
13038,1,1,0,0,0,0,0,46.45 - 47.07,-0.89
13039,1,1,0,0,0,0,0,46.45 - 47.07,-0.9
13040,1,1,0,0,0,0,0,46.45 - 47.07,-0.9
13041,1,1,0,0,0,0,0,46.45 - 47.07,-0.9
13051,1,0,0,1,0,0,0,46.45 - 47.07,-0.9
13052,1,0,0,1,0,0,0,46.45 - 47.07,-0.9
13054,1,0,0,1,0,0,0,46.45 - 47.07,-0.9
13055,1,0,0,1,0,0,0,46.45 - 47.07,-0.89
13056,2,0,0,1,0,0,0,46.45 - 47.07,-0.9
13057,1,0,0,1,0,0,0,46.45 - 47.07,-0.9
13058,2,0,0,1,0,0,0,46.45 - 47.07,-0.9
13059,2,0,0,1,0,0,0,46.45 - 47.07,-0.9
13060,1,0,0,1,0,0,0,46.45 - 47.07,-0.9
13061,1,0,0,1,0,0,0,46.45 - 47.07,-0.89
13062,1,0,0,1,0,0,0,46.45 - 47.07,-0.9
13063,1,0,0,1,0,0,0,46.45 - 47.07,-0.9
13064,1,0,0,1,0,0,0,46.45 - 47.07,-0.9
13065,1,0,0,1,0,0,0,46.45 - 47.07,-0.9
13066,1,0,0,1,0,0,0,46.45 - 47.07,-0.9
13067,1,0,0,1,0,0,0,46.45 - 47.07,-0.89
13068,2,0,0,1,0,0,0,46.45 - 47.07,-0.9
13069,2,0,0,1,0,0,0,46.45 - 47.07,-0.9
13070,2,0,0,1,0,0,0,46.45 - 47.07,-0.9
13071,2,0,0,1,0,0,0,46.45 - 47.07,-0.9
